id,icao_code,iata_code,name,type,city_id,country_id,continent_id,website_url,created_at,updated_at,latitude_deg,longitude_deg,elevation_ft,wikipedia_link
7992,EFUT,UTI,Utti Air Base,medium_airport,51632,59,3,,2024-06-27 0:00:00,2024-06-27 0:00:00,60.8964,26.9384,339,https://en.wikipedia.org/wiki/Utti_Airport
7993,03N,UTK,Utirik Airport,small_airport,51633,110,6,,2024-06-27 0:00:00,2024-06-27 0:00:00,11.222219,169.851429,4,https://en.wikipedia.org/wiki/Utirik_Airport
7994,KUTA,UTM,Tunica Municipal Airport,small_airport,51634,188,4,http://tunicaairport.com/,2024-06-27 0:00:00,2024-06-27 0:00:00,34.68099976,-90.34670258,194,https://en.wikipedia.org/wiki/Tunica_Municipal_Airport
7995,FAUP,UTN,Pierre Van Ryneveld Airport,medium_airport,44134,163,2,,2024-06-27 0:00:00,2024-06-27 0:00:00,-28.39909935,21.2602005,2782,https://en.wikipedia.org/wiki/Upington_Airport
7996,PAIM,UTO,Indian Mountain LRRS Airport,medium_airport,51635,188,4,,2024-06-27 0:00:00,2024-06-27 0:00:00,65.992798,-153.703995,1273,https://en.wikipedia.org/wiki/Indian_Mountain_LRRS_Airport
7997,VTBU,UTP,U-Tapao International Airport,medium_airport,34921,175,1,http://www.utapao.com/,2024-06-27 0:00:00,2024-06-27 0:00:00,12.67990017,101.0049973,42,https://en.wikipedia.org/wiki/U-Tapao_International_Airport
7998,VTPU,UTR,Uttaradit Airport,small_airport,44313,175,1,,2024-06-27 0:00:00,2024-06-27 0:00:00,17.61700058,100.0999985,262,
7999,UUYX,UTS,Ust-Tsylma Airport,medium_airport,51636,145,1,,2024-06-27 0:00:00,2024-06-27 0:00:00,65.437294,52.200336,262,https://en.wikipedia.org/wiki/Ust-Tsylma_Airport
8000,FAUT,UTT,K. D. Matanzima Airport,medium_airport,28037,163,2,,2024-06-27 0:00:00,2024-06-27 0:00:00,-31.54636318,28.6733551,2400,https://en.wikipedia.org/wiki/K.D._Matanzima_Airport
8001,UTU,UTU,Ustupu Airport,small_airport,50486,136,4,,2024-06-27 0:00:00,2024-06-27 0:00:00,9.1283,-77.9337,9,https://en.wikipedia.org/wiki/Ustupo_Airport
8002,FAQT,UTW,Queenstown Airport,medium_airport,34292,163,2,,2024-06-27 0:00:00,2024-06-27 0:00:00,-31.92020035,26.88220024,3637,
8003,UWKB,UUA,Bugulma Airport,medium_airport,7066,145,1,,2024-06-27 0:00:00,2024-06-27 0:00:00,54.641184,52.800229,991,https://en.wikipedia.org/wiki/Bugulma_Airport
8004,UIUU,UUD,Baikal International Airport,medium_airport,51638,145,3,,2024-06-27 0:00:00,2024-06-27 0:00:00,51.808614,107.439652,1690,https://en.wikipedia.org/wiki/Ulan-Ude_Airport
8005,PAKU,UUK,Ugnu-Kuparuk Airport,small_airport,51639,188,4,,2024-06-27 0:00:00,2024-06-27 0:00:00,70.33080292,-149.5980072,67,https://en.wikipedia.org/wiki/Ugnu-Kuparuk_Airport
8007,UHSS,UUS,Yuzhno-Sakhalinsk Airport,medium_airport,47303,145,1,http://www.airportus.ru/,2024-06-27 0:00:00,2024-06-27 0:00:00,46.885461,142.717466,59,https://en.wikipedia.org/wiki/Yuzhno-Sakhalinsk_Airport
8008,UUU,UUU,Manumu Airport,small_airport,51640,137,6,,2024-06-27 0:00:00,2024-06-27 0:00:00,-9.0746,147.5735,1800,
8009,KUVA,UVA,Garner Field,small_airport,44322,188,4,http://uvaldeflightcenter.com/,2024-06-27 0:00:00,2024-06-27 0:00:00,29.2112999,-99.74359894,942,https://en.wikipedia.org/wiki/Garner_Field
8010,NWWV,UVE,Ouvéa Airport,medium_airport,51641,208,6,,2024-06-27 0:00:00,2024-06-27 0:00:00,-20.6406002,166.572998,23,https://en.wikipedia.org/wiki/Ouv%C3%A9a_Airport
8011,TLPL,UVF,Hewanorra International Airport,large_airport,45030,148,4,http://www.slaspa.com/contentPages/view/hewanorra-international-airport,2024-06-27 0:00:00,2024-06-27 0:00:00,13.7332,-60.952599,14,https://en.wikipedia.org/wiki/Hewanorra_International_Airport
8012,SSUV,UVI,União da Vitória Airport,small_airport,51642,24,5,,2024-06-27 0:00:00,2024-06-27 0:00:00,-26.233224,-51.066754,2467,https://en.wikipedia.org/wiki/Uni%C3%A3o_da_Vit%C3%B3ria_Airport
8013,HEKG,UVL,El Kharja Airport,small_airport,51643,51,2,,2024-06-27 0:00:00,2024-06-27 0:00:00,25.471483,30.588491,194,https://en.wikipedia.org/wiki/El_Kharga_Airport
8014,AYUZ,UVO,Uvol Airport,small_airport,51644,137,6,,2024-06-27 0:00:00,2024-06-27 0:00:00,-6.0178,150.9557,15,
8015,MA53,UWA,Ware Airport,small_airport,45769,188,4,,2024-06-27 0:00:00,2024-06-27 0:00:00,42.2820015,-72.21479797,483,https://en.wikipedia.org/wiki/Ware_Airport
8016,HSNN,UYL,Nyala Airport,medium_airport,30166,167,2,,2024-06-27 0:00:00,2024-06-27 0:00:00,12.0535,24.9562,2106,https://en.wikipedia.org/wiki/Nyala_Airport
8017,ZLYL,UYN,Yulin Yuyang Airport,small_airport,47257,36,1,http://www.cwag-yl.com/,2024-06-27 0:00:00,2024-06-27 0:00:00,38.35971,109.590927,,https://en.wikipedia.org/wiki/Yulin_Yuyang_Airport
8018,SLUY,UYU,Uyuni Joya Andina Airport,small_airport,51645,21,5,,2024-06-27 0:00:00,2024-06-27 0:00:00,-20.441304,-66.857553,11136,https://en.wikipedia.org/wiki/Uyuni_Airport
8019,LY88,UZC,Ponikve Airport,medium_airport,51646,155,3,http://aerodromponikve.rs,2024-06-27 0:00:00,2024-06-27 0:00:00,43.898899,19.697701,2966,https://en.wikipedia.org/wiki/U%C5%BEice-Ponikve_Airport
8020,UZM,UZM,Hope Bay Aerodrome,small_airport,49455,32,4,,2024-06-27 0:00:00,2024-06-27 0:00:00,68.156,-106.618,150,https://en.wikipedia.org/wiki/Hope_Bay_Aerodrome
8021,UZR,UZR,Urzhar Airport,small_airport,51648,87,1,,2024-06-27 0:00:00,2024-06-27 0:00:00,47.09115,81.66521,,https://en.wikipedia.org/wiki/Urzhar_Airport
8022,SATU,UZU,Curuzu Cuatia Airport,medium_airport,10682,7,5,,2024-06-27 0:00:00,2024-06-27 0:00:00,-29.7706,-57.9789,229,https://en.wikipedia.org/wiki/Curuz%C3%BA_Cuati%C3%A1_Airport
8023,EFVA,VAA,Vaasa Airport,medium_airport,44350,59,3,http://www.finavia.fi/en/vaasa/,2024-06-27 0:00:00,2024-06-27 0:00:00,63.050701,21.762199,19,https://en.wikipedia.org/wiki/Vaasa_Airport
8024,SK-510,VAB,Yavarate Airport,small_airport,51649,37,4,,2024-06-27 0:00:00,2024-06-27 0:00:00,1.116667,-70.75,649,
8025,EDWU,VAC,Varrelbusch Airfield,small_airport,9836,64,3,http://www.lsv-cloppenburg.de,2024-06-27 0:00:00,2024-06-27 0:00:00,52.908333,8.040556,128,https://en.wikipedia.org/wiki/Varrelbusch_Airfield
8026,KVAD,VAD,Moody Air Force Base,medium_airport,44439,188,4,http://www.moody.af.mil/,2024-06-27 0:00:00,2024-06-27 0:00:00,30.96780014,-83.19300079,233,https://en.wikipedia.org/wiki/Moody_Air_Force_Base
8027,LFLU,VAF,Valence-Chabeuil Airport,medium_airport,51650,60,3,http://www.valenceaeroport.fr,2024-06-27 0:00:00,2024-06-27 0:00:00,44.9216,4.9699,525,https://en.wikipedia.org/wiki/Valence-Chabeuil_Airport
8028,SBVG,VAG,Major Brigadeiro Trompowsky Airport,medium_airport,44612,24,5,,2024-06-27 0:00:00,2024-06-27 0:00:00,-21.591375,-45.474116,3025,https://en.wikipedia.org/wiki/Varginha_Airport
8029,SLVG,VAH,Capitán Av. Vidal Villagomez Toledo Airport,small_airport,44498,21,5,,2024-06-27 0:00:00,2024-06-27 0:00:00,-18.4825,-64.099403,6551,https://en.wikipedia.org/wiki/Capit%C3%A1n_Av._Vidal_Villagomez_Toledo_Airport
8030,AYVN,VAI,Vanimo Airport,medium_airport,44566,137,6,,2024-06-27 0:00:00,2024-06-27 0:00:00,-2.6926,141.3028,10,https://en.wikipedia.org/wiki/Vanimo_Airport
8031,PAVA,VAK,Chevak Airport,small_airport,51651,188,4,,2024-06-27 0:00:00,2024-06-27 0:00:00,61.5409,-165.6005,75,https://en.wikipedia.org/wiki/Chevak_Airport
8032,SNVB,VAL,Valença Airport,small_airport,51652,24,5,,2024-06-27 0:00:00,2024-06-27 0:00:00,-13.2965,-38.992401,21,https://en.wikipedia.org/wiki/Valen%C3%A7a_Airport
8033,VRMV,VAM,Villa Airport,medium_airport,51653,107,1,,2024-06-27 0:00:00,2024-06-27 0:00:00,3.470556,72.835833,6,https://en.wikipedia.org/wiki/Maamigili_Airport
8034,LTCI,VAN,Van Ferit Melen Airport,medium_airport,44542,181,1,,2024-06-27 0:00:00,2024-06-27 0:00:00,38.46820068,43.33229828,5480,https://en.wikipedia.org/wiki/Ferit_Melen_Airport
8035,AGGV,VAO,Suavanao Airport,small_airport,51654,161,6,,2024-06-27 0:00:00,2024-06-27 0:00:00,-7.58556,158.731003,,https://en.wikipedia.org/wiki/Suavanao_Airport
8036,SCRD,VAP,Rodelillo Airport,small_airport,49641,35,5,,2024-06-27 0:00:00,2024-06-27 0:00:00,-33.0681,-71.557503,1100,https://en.wikipedia.org/wiki/Rodelillo_Airfield
8037,UNIW,VAQ,Vanavara Airport,medium_airport,51656,145,1,,2024-06-27 0:00:00,2024-06-27 0:00:00,60.356229,102.309641,892,https://en.wikipedia.org/wiki/Vanavara_Airport
8038,LBWN,VAR,Varna Airport,large_airport,44619,26,3,,2024-06-27 0:00:00,2024-06-27 0:00:00,43.232101,27.8251,230,https://en.wikipedia.org/wiki/Varna_Airport
8039,LTAR,VAS,Sivas Nuri Demirağ Airport,small_airport,39923,181,1,http://www.sivas.dhmi.gov.tr/havaalanlari/default.aspx?hv=35,2024-06-27 0:00:00,2024-06-27 0:00:00,39.813801,36.9035,5239,https://en.wikipedia.org/wiki/Sivas_Airport
8040,FMMY,VAT,Vatomandry Airport,small_airport,44661,104,2,,2024-06-27 0:00:00,2024-06-27 0:00:00,-19.383333,48.95,39,
8041,NFTV,VAV,Vava'u International Airport,medium_airport,51657,178,6,,2024-06-27 0:00:00,2024-06-27 0:00:00,-18.58530045,-173.9620056,236,https://en.wikipedia.org/wiki/Vava'u_International_Airport
8042,ENSS,VAW,"Vardø Airport, Svartnes",medium_airport,51658,131,3,https://avinor.no/en/airport/vardo-airport/,2024-06-27 0:00:00,2024-06-27 0:00:00,70.35540009,31.04490089,42,https://en.wikipedia.org/wiki/Vard%C3%B8_Airport%2C_Svartnes
8043,VYAN,VBA,Ann Airport,small_airport,51659,121,1,,2024-06-27 0:00:00,2024-06-27 0:00:00,19.769199,94.0261,74,https://en.wikipedia.org/wiki/Ann_Airport
8044,VYCZ,VBC,Chanmyathazi Airport,small_airport,25364,121,1,,2024-06-27 0:00:00,2024-06-27 0:00:00,21.9405,96.0896,252,https://en.wikipedia.org/wiki/Mandalay_Chanmyathazi_Airport
8045,KVBG,VBG,Vandenberg Space Force Base,medium_airport,24068,188,4,,2024-06-27 0:00:00,2024-06-27 0:00:00,34.737301,-120.584,369,https://en.wikipedia.org/wiki/Vandenberg_Air_Force_Base
8046,VYBP,VBP,Bokpyinn Airport,small_airport,51660,121,1,,2024-06-27 0:00:00,2024-06-27 0:00:00,11.1494,98.735901,100,
8047,LIPO,VBS,Brescia Gabriele d'Annunzio Airport,medium_airport,51661,82,3,http://www.aeroportobrescia.it/en/business_t6/,2024-06-27 0:00:00,2024-06-27 0:00:00,45.428902,10.3306,355,https://en.wikipedia.org/wiki/Brescia_Airport
8048,NFVB,VBV,Vanua Balavu Airport,small_airport,51662,58,6,,2024-06-27 0:00:00,2024-06-27 0:00:00,-17.2689991,-178.9759979,76,https://en.wikipedia.org/wiki/Vanuabalavu_Airport
8049,ESSV,VBY,Visby Airport,medium_airport,45358,169,3,https://www.swedavia.com/visby/,2024-06-27 0:00:00,2024-06-27 0:00:00,57.66279984,18.34620094,164,https://en.wikipedia.org/wiki/Visby_Airport
8050,VVCT,VCA,Can Tho International Airport,medium_airport,7804,194,1,,2024-06-27 0:00:00,2024-06-27 0:00:00,10.0851,105.711998,9,https://en.wikipedia.org/wiki/Can_Tho_International_Airport
8051,SNEE,VCC,Vacaria Airport,small_airport,44352,24,5,,2024-06-27 0:00:00,2024-06-27 0:00:00,-28.43248,-51.023322,2999,https://en.wikipedia.org/wiki/Vacaria_Airport
8052,YVRD,VCD,Victoria River Downs Airport,small_airport,51663,9,6,,2024-06-27 0:00:00,2024-06-27 0:00:00,-16.402124,131.004974,89,https://en.wikipedia.org/wiki/Victoria_River_Downs_Airport
8053,LIPZ,VCE,Venice Marco Polo Airport,large_airport,51664,82,3,http://www.veniceairport.com/core/index.jsp?_requestid=37300&language=en,2024-06-27 0:00:00,2024-06-27 0:00:00,45.505299,12.3519,7,https://en.wikipedia.org/wiki/Venice_Marco_Polo_Airport
8054,AR-0017,VCF,Valcheta Airport,small_airport,51665,7,5,,2024-06-27 0:00:00,2024-06-27 0:00:00,-40.700001,-66.150002,629,https://en.wikipedia.org/wiki/Valcheta_Airport
8055,SUVO,VCH,Vichadero Airport,small_airport,51666,189,5,,2024-06-27 0:00:00,2024-06-27 0:00:00,-31.739166,-54.587776,488,https://en.wikipedia.org/wiki/Vichadero_Airport
8056,VVCA,VCL,Chu Lai Airport,small_airport,51667,194,1,,2024-06-27 0:00:00,2024-06-27 0:00:00,15.4033,108.706001,10,https://en.wikipedia.org/wiki/Chu_Lai_Airport
8057,SBKP,VCP,Viracopos International Airport,medium_airport,7759,24,5,http://www.aeroportoviracopos.net/,2024-06-27 0:00:00,2024-06-27 0:00:00,-23.007404,-47.134502,2170,https://en.wikipedia.org/wiki/Viracopos-Campinas_International_Airport
8058,VVCS,VCS,Con Dao Airport,medium_airport,10076,194,1,,2024-06-27 0:00:00,2024-06-27 0:00:00,8.73183,106.633003,20,https://en.wikipedia.org/wiki/Con_Dao_Airport
8059,KVCT,VCT,Victoria Regional Airport,medium_airport,44984,188,4,,2024-06-27 0:00:00,2024-06-27 0:00:00,28.8526001,-96.91850281,115,https://en.wikipedia.org/wiki/Victoria_Regional_Airport
8060,KVCV,VCV,Southern California Logistics Airport,small_airport,45000,188,4,http://www.logisticsairport.com/page.aspx?pgid=3,2024-06-27 0:00:00,2024-06-27 0:00:00,34.59749985,-117.3830032,2885,https://en.wikipedia.org/wiki/Southern_California_Logistics_Airport
8061,LLOV,VDA,Ovda Airport,small_airport,12571,81,1,,2024-06-27 0:00:00,2024-06-27 0:00:00,29.9403,34.935799,1492,https://en.wikipedia.org/wiki/Ovda_Airport
8062,ENFG,VDB,"Fagernes Airport, Leirin",medium_airport,51668,131,3,https://avinor.no/en/airport/fagernes-airport/,2024-06-27 0:00:00,2024-06-27 0:00:00,61.015598,9.28806,2697,https://en.wikipedia.org/wiki/Fagernes_Airport%2C_Leirin
8063,BR-0569,VDC,Glauber de Andrade Rocha Airport,medium_airport,51669,24,5,,2024-06-27 0:00:00,2024-06-27 0:00:00,-14.907885,-40.914804,2940,https://en.wikipedia.org/wiki/Glauber_Rocha_Airport
8064,GCHI,VDE,El Hierro Airport,medium_airport,51670,165,2,https://www.aena.es/en/el-hierro.html,2024-06-27 0:00:00,2024-06-27 0:00:00,27.8148,-17.8871,103,https://en.wikipedia.org/wiki/El_Hierro_Airport
8065,VN-0001,VDH,Dong Hoi Airport,medium_airport,11876,194,1,,2024-06-27 0:00:00,2024-06-27 0:00:00,17.515,106.590556,59,https://en.wikipedia.org/wiki/Dong_Hoi_Airport
8066,KVDI,VDI,Vidalia Regional Airport,small_airport,45002,188,4,http://www.vidaliaga.com/airport.html,2024-06-27 0:00:00,2024-06-27 0:00:00,32.19269943,-82.37120056,275,https://en.wikipedia.org/wiki/Vidalia_Regional_Airport
8067,SAVV,VDM,Gobernador Castello Airport,medium_airport,51671,7,5,,2024-06-27 0:00:00,2024-06-27 0:00:00,-40.8692,-63.0004,20,https://en.wikipedia.org/wiki/Gobernador_Edgardo_Castello_Airport
8068,VVVD,VDO,Van Don International Airport,medium_airport,51672,194,1,http://www.vandon-airport.com/,2024-06-27 0:00:00,2024-06-27 0:00:00,21.120693,107.41539,24,https://en.wikipedia.org/wiki/Van_Don_International_Airport
8103,LSMP,VIP,Payerne Air Base,medium_airport,32095,170,3,,2024-06-27 0:00:00,2024-06-27 0:00:00,46.8432,6.91506,1465,https://en.wikipedia.org/wiki/Payerne_Airport
8070,SAOD,VDR,Villa Dolores Airport,medium_airport,45125,7,5,,2024-06-27 0:00:00,2024-06-27 0:00:00,-31.9452,-65.146301,1847,https://en.wikipedia.org/wiki/Villa_Dolores_Airport
8071,ENVD,VDS,Vadsø Airport,medium_airport,51673,131,3,https://avinor.no/en/airport/vadso-airport/,2024-06-27 0:00:00,2024-06-27 0:00:00,70.06529999,29.84469986,127,https://en.wikipedia.org/wiki/Vads%C3%B8_Airport
8072,IN-0070,VDY,Jindal Vijaynagar Airport,small_airport,51674,76,1,,2024-06-27 0:00:00,2024-06-27 0:00:00,15.175921,76.63303,1670,https://en.wikipedia.org/wiki/Jindal_Vijaynagar_Airport
8073,PAVD,VDZ,Valdez Pioneer Field,medium_airport,44433,188,4,,2024-06-27 0:00:00,2024-06-27 0:00:00,61.132712,-146.246567,121,https://en.wikipedia.org/wiki/Valdez_Airport
8074,PAVE,VEE,Venetie Airport,small_airport,51675,188,4,,2024-06-27 0:00:00,2024-06-27 0:00:00,67.008698,-146.365997,574,https://en.wikipedia.org/wiki/Venetie_Airport
8075,SYMK,VEG,Maikwak Airport,small_airport,51676,71,5,,2024-06-27 0:00:00,2024-06-27 0:00:00,4.898172,-59.817027,2001,
8076,KVEL,VEL,Vernal Regional Airport,medium_airport,44885,188,4,,2024-06-27 0:00:00,2024-06-27 0:00:00,40.440899,-109.510002,5278,https://en.wikipedia.org/wiki/Vernal_Airport
8077,UNIS,VEO,Severo-Yeniseysk Airport,medium_airport,51677,145,1,,2024-06-27 0:00:00,2024-06-27 0:00:00,60.373299,93.011703,1706,https://en.wikipedia.org/wiki/Severo-Eniseysk_Airport
8078,MMVR,VER,General Heriberto Jara International Airport,medium_airport,44850,113,4,http://www.asur.com.mx/asur/ingles/aeropuertos/veracruz/veracruz.asp,2024-06-27 0:00:00,2024-06-27 0:00:00,19.14590073,-96.18730164,90,https://en.wikipedia.org/wiki/General_Heriberto_Jara_International_Airport
8079,AGBA,VEV,Barakoma Airport,small_airport,51678,161,6,,2024-06-27 0:00:00,2024-06-27 0:00:00,-7.912779808,156.7059937,,
8080,KD60,VEX,Tioga Municipal Airport,small_airport,51679,188,4,http://www.tiogand.net/index.asp?SEC=D996B72D-EE0E-4AA1-929E-1F5F0C5C46CE&Type=B_BASIC,2024-06-27 0:00:00,2024-06-27 0:00:00,48.38050079,-102.8980026,2271,
8081,BIVM,VEY,Vestmannaeyjar Airport,medium_airport,51680,75,3,,2024-06-27 0:00:00,2024-06-27 0:00:00,63.42430115,-20.27890015,326,https://en.wikipedia.org/wiki/Vestmannaeyjar_Airport
8082,FVFA,VFA,Victoria Falls International Airport,medium_airport,44996,197,2,,2024-06-27 0:00:00,2024-06-27 0:00:00,-18.09589958,25.8390007,3490,https://en.wikipedia.org/wiki/Victoria_Falls_Airport
8083,VOBZ,VGA,Vijayawada Airport,medium_airport,14545,76,1,https://www.aai.aero/en/airports/vijayawada,2024-06-27 0:00:00,2024-06-27 0:00:00,16.530399,80.796799,82,https://en.wikipedia.org/wiki/Vijayawada_Airport
8084,ULWW,VGD,Vologda Airport,medium_airport,45475,145,3,,2024-06-27 0:00:00,2024-06-27 0:00:00,59.282501,39.944401,387,https://en.wikipedia.org/wiki/Vologda_Airport
8085,LEVX,VGO,Vigo Airport,medium_airport,45044,165,3,https://www.aena.es/en/vigo.html,2024-06-27 0:00:00,2024-06-27 0:00:00,42.2318,-8.62677,856,https://en.wikipedia.org/wiki/Vigo-Peinador_Airport
8086,AR-0010,VGS,General Villegas Airport,small_airport,14803,7,5,,2024-06-27 0:00:00,2024-06-27 0:00:00,-34.995728,-62.999725,383,https://en.wikipedia.org/wiki/General_Villegas_Airport
8087,KVGT,VGT,North Las Vegas Metropolitan International Airport,medium_airport,23133,188,4,http://www.vgt.aero/index.html,2024-06-27 0:00:00,2024-06-27 0:00:00,36.210701,-115.194,2205,https://en.wikipedia.org/wiki/North_Las_Vegas_Airport
8088,SKVG,VGZ,Villa Garzón Airport,small_airport,51681,37,5,,2024-06-27 0:00:00,2024-06-27 0:00:00,0.978767,-76.6056,1248,https://en.wikipedia.org/wiki/Villa_Garz%C3%B3n_Airport
8089,FNSA,VHC,Saurimo Airport,medium_airport,38315,5,2,,2024-06-27 0:00:00,2024-06-27 0:00:00,-9.68907,20.4319,3584,https://en.wikipedia.org/wiki/Saurimo_Airport
8090,ESNV,VHM,Vilhelmina South Lapland Airport,medium_airport,51682,169,3,,2024-06-27 0:00:00,2024-06-27 0:00:00,64.579102,16.833599,1140,https://en.wikipedia.org/wiki/Vilhelmina_Airport
8091,KVHN,VHN,Culberson County Airport,small_airport,51683,188,4,,2024-06-27 0:00:00,2024-06-27 0:00:00,31.05780029,-104.7839966,3957,https://en.wikipedia.org/wiki/Culberson_County_Airport
8092,UENI,VHV,Verkhnevilyuisk Airport,small_airport,51684,145,1,,2024-06-27 0:00:00,2024-06-27 0:00:00,63.4580574,120.269165,411,https://en.wikipedia.org/wiki/Verkhnevilyuysk_Airport
8093,LFLV,VHY,Vichy-Charmeil Airport,medium_airport,51685,60,3,,2024-06-27 0:00:00,2024-06-27 0:00:00,46.169701,3.40374,817,https://en.wikipedia.org/wiki/Vichy_%E2%80%94_Charmeil_Airport
8094,NTUV,VHZ,Vahitahi Airport,small_airport,51686,198,6,,2024-06-27 0:00:00,2024-06-27 0:00:00,-18.780697,-138.85568,9,https://en.wikipedia.org/wiki/Vahitahi_Airport
8095,SSVI,VIA,Videira Airport,small_airport,45005,24,5,,2024-06-27 0:00:00,2024-06-27 0:00:00,-26.999701,-51.141899,2766,https://en.wikipedia.org/wiki/Videira_Airport
8096,LOWW,VIE,Vienna International Airport,large_airport,45018,10,3,http://www.viennaairport.com/en/,2024-06-27 0:00:00,2024-06-27 0:00:00,48.110298,16.5697,600,https://en.wikipedia.org/wiki/Vienna_International_Airport
8097,SVVG,VIG,Juan Pablo Pérez Alfonso Airport,medium_airport,51687,193,5,,2024-06-27 0:00:00,2024-06-27 0:00:00,8.624139,-71.672668,250,https://en.wikipedia.org/wiki/Juan_Pablo_P%C3%A9rez_Alfonzo_Airport
8098,KVIH,VIH,Rolla National Airport,small_airport,51688,188,4,http://www.rollacity.org/airport/airport.shtml,2024-06-27 0:00:00,2024-06-27 0:00:00,38.12739944,-91.76950073,1148,https://en.wikipedia.org/wiki/Rolla_National_Airport
8099,VVVH,VII,Vinh Airport,medium_airport,45301,194,1,,2024-06-27 0:00:00,2024-06-27 0:00:00,18.73760033,105.6709976,23,https://en.wikipedia.org/wiki/Vinh_Airport
8100,TUPW,VIJ,Virgin Gorda Airport,small_airport,40533,215,4,,2024-06-27 0:00:00,2024-06-27 0:00:00,18.44639969,-64.42749786,9,https://en.wikipedia.org/wiki/Virgin_Gorda_Airport
8101,GMMH,VIL,Dakhla Airport,medium_airport,51689,216,2,,2024-06-27 0:00:00,2024-06-27 0:00:00,23.7183,-15.932,36,https://en.wikipedia.org/wiki/Dakhla_Airport
8102,UKWW,VIN,Vinnytsia/Gavyryshivka International Airport,medium_airport,51690,185,3,,2024-06-27 0:00:00,2024-06-27 0:00:00,49.242531,28.613778,961,https://en.wikipedia.org/wiki/Havryshivka_Vinnytsia_International_Airport
8104,WPVQ,VIQ,Viqueque Airport,small_airport,45322,176,1,,2024-06-27 0:00:00,2024-06-27 0:00:00,-8.883799553,126.3730011,500,https://en.wikipedia.org/wiki/Viqueque_Airport
8105,FAVG,VIR,Virginia Airport,medium_airport,12272,163,2,,2024-06-27 0:00:00,2024-06-27 0:00:00,-29.770599,31.058399,20,https://en.wikipedia.org/wiki/Virginia_Airport
8106,KVIS,VIS,Visalia Municipal Airport,medium_airport,45356,188,4,,2024-06-27 0:00:00,2024-06-27 0:00:00,36.318699,-119.392998,295,https://en.wikipedia.org/wiki/Visalia_Municipal_Airport
8107,LEVT,VIT,Vitoria Airport,medium_airport,51691,165,3,https://www.aena.es/en/vitoria.html,2024-06-27 0:00:00,2024-06-27 0:00:00,42.882801,-2.72447,1682,https://en.wikipedia.org/wiki/Vitoria_Airport
8108,SB-VIU,VIU,Viru Harbour Airstrip,small_airport,45352,161,6,,2024-06-27 0:00:00,2024-06-27 0:00:00,-8.5085,157.69,130,
8109,VIV,VIV,Vivigani Airfield,small_airport,51692,137,6,,2024-06-27 0:00:00,2024-06-27 0:00:00,-9.303333333,150.3188889,117,https://en.wikipedia.org/wiki/Vivigani_Airfield
8110,SBVT,VIX,Eurico de Aguiar Salles Airport,large_airport,51693,24,5,https://vitoria-airport.com.br,2024-06-27 0:00:00,2024-06-27 0:00:00,-20.258,-40.285,34,https://en.wikipedia.org/wiki/Eurico_de_Aguiar_Salles_Airport
8111,LFPV,VIY,Vélizy-Villacoublay Air Base,medium_airport,51694,60,3,,2024-06-27 0:00:00,2024-06-27 0:00:00,48.774406,2.203102,584,https://en.wikipedia.org/wiki/V%C3%A9lizy_%E2%80%93_Villacoublay_Air_Base
8112,FQXA,VJB,Xai-Xai Chongoene Airport,small_airport,46589,120,2,,2024-06-27 0:00:00,2024-06-27 0:00:00,-24.895362,33.749896,,https://en.wikipedia.org/wiki/Xai-Xai_Chongoene_Airport
8113,KVJI,VJI,Virginia Highlands Airport,small_airport,113,188,4,http://www.vahighlandsairport.com/,2024-06-27 0:00:00,2024-06-27 0:00:00,36.687099,-82.033302,2087,https://en.wikipedia.org/wiki/Virginia_Highlands_Airport
8114,VJQ,VJQ,Gurue Airport,small_airport,51695,120,2,,2024-06-27 0:00:00,2024-06-27 0:00:00,-15.5062,36.9904,2248,
8115,VVRG,VKG,Rach Gia Airport,medium_airport,34426,194,1,,2024-06-27 0:00:00,2024-06-27 0:00:00,9.958029972,105.1323795,7,https://en.wikipedia.org/wiki/Rach_Gia_Airport
8116,UUWW,VKO,Vnukovo International Airport,large_airport,27874,145,3,https://vnukovo.ru/en/,2024-06-27 0:00:00,2024-06-27 0:00:00,55.591499,37.261501,685,https://en.wikipedia.org/wiki/Vnukovo_International_Airport
8117,KVKS,VKS,Vicksburg Municipal Airport,small_airport,44976,188,4,http://www.vicksburg.org/departments/airport,2024-06-27 0:00:00,2024-06-27 0:00:00,32.23929977,-90.92839813,106,
8118,UUYW,VKT,Vorkuta Airport,medium_airport,45496,145,1,,2024-06-27 0:00:00,2024-06-27 0:00:00,67.488602,63.993099,604,https://en.wikipedia.org/wiki/Vorkuta_Airport
8119,ULAH,VKV,Vaskovo Airport,medium_airport,2577,145,3,,2024-06-27 0:00:00,2024-06-27 0:00:00,64.441704,40.4217,82,https://en.wikipedia.org/wiki/Vaskovo_Airport
8120,KVLA,VLA,Vandalia Municipal Airport,small_airport,44550,188,4,,2024-06-27 0:00:00,2024-06-27 0:00:00,38.991501,-89.166199,537,https://en.wikipedia.org/wiki/Vandalia_Municipal_Airport
8121,LEVC,VLC,Valencia Airport,medium_airport,44451,165,3,https://www.aena.es/en/valencia.html,2024-06-27 0:00:00,2024-06-27 0:00:00,39.4893,-0.481625,240,https://en.wikipedia.org/wiki/Valencia_Airport
